|id|subway_name|subway_line|distance|x|y
1739|457|명동역|4호선|599|126.98640235001736|37.56096526943837
1740|457|시청역|1호선|405|126.97719821079865|37.56534539636417
1741|457|시청역|2호선|560|126.97559827045151|37.56368183746611
1742|457|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1743|457|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1744|457|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1745|457|종각역|1호선|603|126.98315081716676|37.570227990912244
1746|457|회현역|4호선|742|126.9784372569283|37.55876114587941
1747|458|뚝섬역|2호선|395|127.04738727881|37.547241554679
1748|458|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1749|458|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1750|459|수원역|1호선|58|127.00004960484385|37.26568218296588
1751|459|수원역|수인분당선|90|127.00024802619026|37.26628317764347
1752|460|압구정로데오역|수인분당선|108|127.0406027693898|37.5275184818021
1753|461|홍대입구역|2호선|578|126.923778562273|37.5568707448873
1754|461|홍대입구역|공항철도|627|126.927010430346|37.5573052656667
1755|461|홍대입구역|경의중앙선|619|126.927118938976|37.5574494922411
1756|462|삼각지역|4호선|969|126.972922951307|37.5344393447708
1757|462|신용산역|4호선|307|126.967965039183|37.5292591489375
1758|462|용산역|1호선|106|126.96462961258051|37.52977356999725
1759|462|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
1760|463|봉은사역|9호선|551|127.060233935114|37.5142554489848
1761|463|삼성역|2호선|201|127.06302321147605|37.508822740225305
1762|463|삼성중앙역|9호선|799|127.053043676912|37.5129614511319
1763|464|신사역|3호선|703|127.02030856272764|37.51643597531432
1764|464|신사역|신분당선|760|127.019551734927|37.5160820085929
1765|464|압구정역|3호선|696|127.02850865895756|37.52649127416921
1766|466|광화문역|5호선|562|126.97642427981408|37.57164860977568
1767|466|시청역|1호선|670|126.97719821079865|37.56534539636417
1768|466|시청역|2호선|901|126.97559827045151|37.56368183746611
1769|466|안국역|3호선|794|126.98542143228659|37.57650192060523
1770|466|을지로3가역|2호선|856|126.99098443539428|37.56629149790628
1771|466|을지로3가역|3호선|980|126.992615486076|37.5664312655685
1772|466|을지로입구역|2호선|415|126.9821953112953|37.566035517712955
1773|466|종각역|1호선|87|126.98315081716676|37.570227990912244
1774|466|종로3가역|1호선|869|126.992153252476|37.570420844523
1775|466|종로3가역|5호선|778|126.9904176797898|37.57258941181964
1776|466|종로3가역|3호선|865|126.9918757981544|37.571563287751246
1777|467|광화문역|5호선|948|126.97642427981408|37.57164860977568
1778|467|안국역|3호선|533|126.98542143228659|37.57650192060523
1779|467|을지로3가역|2호선|708|126.99098443539428|37.56629149790628
1780|467|을지로3가역|3호선|775|126.992615486076|37.5664312655685
1781|467|을지로입구역|2호선|783|126.9821953112953|37.566035517712955
1782|467|종각역|1호선|398|126.98315081716676|37.570227990912244
1783|467|종로3가역|1호선|471|126.992153252476|37.570420844523
1784|467|종로3가역|5호선|298|126.9904176797898|37.57258941181964
1785|467|종로3가역|3호선|419|126.9918757981544|37.571563287751246
1786|468|부암역|부산2호선|572|129.0501711324292|35.157364020045065
1787|468|부전역|동해선|849|129.059441356112|35.1640321323598
1788|468|부전역|부산1호선|874|129.062946515635|35.1625594501813
1789|468|서면역|부산1호선|292|129.059300883545|35.157939062512
1790|468|서면역|부산2호선|196|129.058305923709|35.157645977096
1791|468|전포역|부산2호선|915|129.06538457863|35.1530881426641
1792|469|봉은사역|9호선|551|127.060233935114|37.5142554489848
1793|469|삼성역|2호선|201|127.06302321147605|37.508822740225305
1794|469|삼성중앙역|9호선|799|127.053043676912|37.5129614511319
1795|470|봉은사역|9호선|216|127.060233935114|37.5142554489848
1796|470|삼성역|2호선|565|127.06302321147605|37.508822740225305
1797|470|삼성중앙역|9호선|512|127.053043676912|37.5129614511319
1798|470|청담역|7호선|878|127.053717937903|37.519455579961
1799|471|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1800|471|샛강역|9호선|943|126.9283750591322|37.51737287009036
1801|471|샛강역|신림선|970|126.929463427672|37.5171662943088
1802|471|여의나루역|5호선|425|126.93298596744|37.5271469489465
1803|471|여의도역|9호선|620|126.92466104293|37.5211700890445
1804|471|여의도역|5호선|578|126.924397990207|37.5217753947299
1805|472|뚝섬역|2호선|395|127.04738727881|37.547241554679
1806|472|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1807|472|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1808|473|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1809|473|샛강역|9호선|943|126.9283750591322|37.51737287009036
1810|473|샛강역|신림선|970|126.929463427672|37.5171662943088
1811|473|여의나루역|5호선|425|126.93298596744|37.5271469489465
1812|473|여의도역|9호선|620|126.92466104293|37.5211700890445
1813|473|여의도역|5호선|578|126.924397990207|37.5217753947299
1814|474|부암역|부산2호선|572|129.0501711324292|35.157364020045065
1815|474|부전역|동해선|849|129.059441356112|35.1640321323598
1816|474|부전역|부산1호선|874|129.062946515635|35.1625594501813
1817|474|서면역|부산1호선|292|129.059300883545|35.157939062512
1818|474|서면역|부산2호선|196|129.058305923709|35.157645977096
1819|474|전포역|부산2호선|915|129.06538457863|35.1530881426641
1820|475|상수역|6호선|745|126.92242989321456|37.54776618366393
1821|475|합정역|2호선|401|126.91445406513526|37.54991315995173
1822|475|합정역|6호선|276|126.91421318621|37.5487840343032
1823|476|뚝섬역|2호선|395|127.04738727881|37.547241554679
1824|476|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1825|476|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1826|477|문정역|8호선|914|127.122484886901|37.4860310539381
1827|477|복정역|8호선|824|127.126724009736|37.4707418689753
1828|477|장지역|8호선|119|127.12617656737|37.4786316933099
1829|478|동구청역|대구1호선|742|128.631936380127|35.8840411124294
1830|478|동대구역|대구1호선|98|128.627914631874|35.8775534467104
1831|479|삼송역|3호선|701|126.89573389994084|37.65326511526386
1832|480|압구정역|3호선|249|127.02850865895756|37.52649127416921
1833|481|부암역|부산2호선|572|129.0501711324292|35.157364020045065
1834|481|부전역|동해선|849|129.059441356112|35.1640321323598
1835|481|부전역|부산1호선|874|129.062946515635|35.1625594501813
1836|481|서면역|부산1호선|292|129.059300883545|35.157939062512
1837|481|서면역|부산2호선|196|129.058305923709|35.157645977096
1838|481|전포역|부산2호선|915|129.06538457863|35.1530881426641
1839|482|뚝섬역|2호선|395|127.04738727881|37.547241554679
1840|482|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1841|482|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1842|483|신사역|3호선|531|127.02030856272764|37.51643597531432
1843|483|신사역|신분당선|596|127.019551734927|37.5160820085929
1844|483|압구정역|3호선|810|127.02850865895756|37.52649127416921
1845|484|석촌역|8호선|417|127.107004062699|37.5054141216925
1846|484|석촌역|9호선|456|127.10676479806769|37.504972845773686
1847|484|송파나루역|9호선|484|127.11266171422027|37.51101671275264
1848|484|송파역|8호선|785|127.112193506363|37.4997149535067
1849|485|건대입구역|2호선|717|127.06920291650829|37.54040751726388
1850|485|건대입구역|7호선|882|127.071104284458|37.5408686005702
1851|485|성수역|2호선|595|127.056066999327|37.5445888153751
1852|486|뚝섬역|2호선|397|127.04738727881|37.547241554679
1853|486|서울숲역|수인분당선|497|127.044746216358|37.543645796605
1854|486|응봉역|경의중앙선|783|127.034483653629|37.5499526279456
1855|486|한양대역|2호선|869|127.043639802768|37.5557159860408
1856|487|몽촌토성역|8호선|900|127.11286534895457|37.5178055794687
1857|487|석촌역|8호선|954|127.107004062699|37.5054141216925
1858|487|석촌역|9호선|995|127.10676479806769|37.504972845773686
1859|487|송파나루역|9호선|813|127.11266171422027|37.51101671275264
1860|487|잠실나루역|2호선|779|127.103808749487|37.5207124124456
1861|487|잠실역|2호선|343|127.10023101886318|37.51331105877401
1862|487|잠실역|8호선|100|127.103270523629|37.5143121584933
1863|488|삼송역|3호선|684|126.89573389994084|37.65326511526386
1864|489|뚝섬역|2호선|421|127.04738727881|37.547241554679
1865|489|서울숲역|수인분당선|466|127.044746216358|37.543645796605
1866|489|응봉역|경의중앙선|769|127.034483653629|37.5499526279456
1867|489|한양대역|2호선|916|127.043639802768|37.5557159860408
1868|490|신길역|1호선|982|126.91836721069228|37.51678703217714
1869|490|신길역|5호선|698|126.914913947722|37.517663974187
1870|490|영등포시장역|5호선|766|126.905179566968|37.522709383885
1871|490|영등포역|1호선|44|126.907550274975|37.5156726288261
1872|491|신사역|3호선|703|127.02030856272764|37.51643597531432
1873|491|신사역|신분당선|760|127.019551734927|37.5160820085929
1874|491|압구정역|3호선|696|127.02850865895756|37.52649127416921
1875|492|뚝섬역|2호선|377|127.04738727881|37.547241554679
1876|492|서울숲역|수인분당선|530|127.044746216358|37.543645796605
1877|492|성수역|2호선|491|127.056066999327|37.5445888153751
1878|493|광화문역|5호선|884|126.97642427981408|37.57164860977568
1879|493|명동역|4호선|599|126.98640235001736|37.56096526943837
1880|493|시청역|1호선|405|126.97719821079865|37.56534539636417
1881|493|시청역|2호선|560|126.97559827045151|37.56368183746611
1882|493|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1883|493|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1884|493|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1885|493|종각역|1호선|603|126.98315081716676|37.570227990912244
1886|493|회현역|4호선|742|126.9784372569283|37.55876114587941
1887|494|서강대역|경의중앙선|446|126.935507621173|37.5521384864879
1888|494|신촌역|2호선|147|126.93698075993808|37.555198169366435
1889|494|신촌역|경의중앙선|678|126.94208931819857|37.55967513765615
1890|494|이대역|2호선|940|126.94642954546576|37.556814718869
1891|494|홍대입구역|공항철도|788|126.927010430346|37.5573052656667
1892|494|홍대입구역|경의중앙선|781|126.927118938976|37.5574494922411
1893|495|봉은사역|9호선|623|127.060233935114|37.5142554489848
1894|495|삼성역|2호선|288|127.06302321147605|37.508822740225305
1895|495|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
1896|496|뚝섬역|2호선|395|127.04738727881|37.547241554679
1897|496|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1898|496|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1899|497|논현역|7호선|861|127.02165424259898|37.51120000205266
1900|497|논현역|신분당선|947|127.021678898276|37.5104125196351
1901|497|신사역|3호선|360|127.02030856272764|37.51643597531432
1902|497|신사역|신분당선|434|127.019551734927|37.5160820085929
1903|497|압구정역|3호선|975|127.02850865895756|37.52649127416921
1904|497|학동역|7호선|936|127.03190190063152|37.51434578734927
1905|498|경복궁역|3호선|881|126.973691352767|37.5758061234865
1906|498|광화문역|5호선|700|126.97642427981408|37.57164860977568
1907|498|안국역|3호선|282|126.98542143228659|37.57650192060523
1908|498|을지로입구역|2호선|941|126.9821953112953|37.566035517712955
1909|498|종각역|1호선|469|126.98315081716676|37.570227990912244
1910|498|종로3가역|1호선|883|126.992153252476|37.570420844523
1911|498|종로3가역|5호선|642|126.9904176797898|37.57258941181964
1912|498|종로3가역|3호선|804|126.9918757981544|37.571563287751246
1913|499|뚝섬역|2호선|777|127.04738727881|37.547241554679
1914|499|서울숲역|수인분당선|949|127.044746216358|37.543645796605
1915|499|성수역|2호선|57|127.056066999327|37.5445888153751
1916|500|석촌역|8호선|953|127.107004062699|37.5054141216925
1917|500|석촌역|9호선|986|127.10676479806769|37.504972845773686
1918|500|송파나루역|9호선|990|127.11266171422027|37.51101671275264
1919|500|잠실나루역|2호선|887|127.103808749487|37.5207124124456
1920|500|잠실역|2호선|138|127.10023101886318|37.51331105877401
1921|500|잠실역|8호선|209|127.103270523629|37.5143121584933
1922|501|뚝섬역|2호선|395|127.04738727881|37.547241554679
1923|501|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1924|501|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1925|503|신사역|3호선|703|127.02030856272764|37.51643597531432
1926|503|신사역|신분당선|760|127.019551734927|37.5160820085929
1927|503|압구정역|3호선|696|127.02850865895756|37.52649127416921
1928|504|석촌역|8호선|889|127.107004062699|37.5054141216925
1929|504|석촌역|9호선|924|127.10676479806769|37.504972845773686
1930|504|송파나루역|9호선|910|127.11266171422027|37.51101671275264
1931|504|잠실나루역|2호선|906|127.103808749487|37.5207124124456
1932|504|잠실역|2호선|220|127.10023101886318|37.51331105877401
1933|504|잠실역|8호선|199|127.103270523629|37.5143121584933
1934|506|건대입구역|2호선|988|127.06920291650829|37.54040751726388
1935|506|성수역|2호선|276|127.056066999327|37.5445888153751
1936|507|뚝섬역|2호선|471|127.04738727881|37.547241554679
1937|507|서울숲역|수인분당선|592|127.044746216358|37.543645796605
1938|507|성수역|2호선|414|127.056066999327|37.5445888153751
1939|508|신반포역|9호선|979|126.996082392175|37.5035091412544
1940|509|서강대역|경의중앙선|446|126.935507621173|37.5521384864879
1941|509|신촌역|2호선|147|126.93698075993808|37.555198169366435
1942|509|신촌역|경의중앙선|678|126.94208931819857|37.55967513765615
1943|509|이대역|2호선|940|126.94642954546576|37.556814718869
1944|509|홍대입구역|공항철도|788|126.927010430346|37.5573052656667
